Date,Revenue,MA_7,MA_30,Month_Name,Month_Number,Weekday,Weekend,Year,Month,Quarter,Week,Day,DayOfWeek,Lag_1,Lag_2,Lag_3,Lag_7,Lag_14,Lag_30,RollingMean7,RollingMean14,RollingMean30,RollingStd7,RollingStd30
2018-06-15,37314.78,48513.57571428571,40983.136000000006,June,6,Friday,0,2018,6,2,24,15,4,38063.21,53609.94,57288.04,42031.68,65404.79,80293.72,48513.57571428571,46112.73571428571,40983.136000000006,14825.568030846614,12844.50870050803
2018-06-16,32244.55,47278.29714285715,40610.350333333336,June,6,Saturday,1,2018,6,2,24,16,5,37314.78,38063.21,53609.94,40891.5,32048.3,43428.12,47278.29714285715,46126.75357142858,40610.350333333336,15888.615274666206,12933.085842515464
2018-06-17,25318.22,45729.840000000004,39870.89233333334,June,6,Sunday,1,2018,6,2,24,17,6,32244.55,37314.78,38063.21,36157.42,39080.32,47501.96,45729.840000000004,45143.74642857142,39870.89233333334,17590.127984701125,13157.700767607907
2018-06-18,51176.81,42145.07857142857,40409.664000000004,June,6,Monday,0,2018,6,2,25,18,0,25318.22,32244.55,37314.78,76270.14,40467.77,35013.66,42145.07857142857,45908.67785714286,40409.664000000004,11996.399263261445,13282.280672837267
2018-06-19,50831.47,41222.71142857143,41116.882666666665,June,6,Tuesday,0,2018,6,2,25,19,1,51176.81,25318.22,32244.55,57288.04,54818.27,29614.91,41222.71142857143,45623.906428571434,41116.882666666665,10829.514908350218,13252.498782461855
2018-06-20,45892.07,40120.15857142857,41256.74366666667,June,6,Wednesday,0,2018,6,2,25,20,2,50831.47,51176.81,25318.22,53609.94,44999.21,41696.24,40120.15857142857,45687.682142857135,41256.74366666667,9691.237253908615,13280.93385993172
2018-06-21,39979.85,40393.96428571428,40739.68566666667,June,6,Thursday,0,2018,6,2,25,21,3,45892.07,50831.47,51176.81,38063.21,52537.72,55491.59,40393.96428571428,44790.69142857142,40739.68566666667,9650.426062742541,13006.751641446657
2018-06-22,35509.02,40135.99857142857,41082.88366666667,June,6,Friday,0,2018,6,2,25,22,4,39979.85,45892.07,50831.47,37314.78,42031.68,25213.08,40135.99857142857,44324.787142857145,41082.88366666667,9769.850048283555,12715.511696455422
2018-06-23,25543.8,39178.74857142857,41009.459,June,6,Saturday,1,2018,6,2,25,23,5,35509.02,39979.85,45892.07,32244.55,40891.5,27746.54,39178.74857142857,43228.52285714286,41009.459,10931.169695345789,12801.247537174027
2018-06-24,33656.35,40369.909999999996,41073.187666666665,June,6,Sunday,1,2018,6,2,25,24,6,25543.8,35509.02,39979.85,25318.22,36157.42,31744.49,40369.909999999996,43049.875,41073.187666666665,9534.091464411555,12758.219713983968
2018-06-25,53705.66,40731.17428571429,42114.12433333333,June,6,Monday,0,2018,6,2,26,25,0,33656.35,25543.8,35509.02,51176.81,76270.14,22477.56,40731.17428571429,41438.12642857143,42114.12433333333,10046.002169803363,12459.13105462483
2018-06-26,52712.55,40999.9,43321.80666666667,June,6,Tuesday,0,2018,6,2,26,26,1,53705.66,33656.35,25543.8,50831.47,57288.04,16482.08,40999.9,41111.305714285714,43321.80666666667,10380.790380139591,11616.335827724382
2018-06-27,39202.96,40044.31285714286,43273.630000000005,June,6,Wednesday,0,2018,6,2,26,27,2,52712.55,53705.66,33656.35,45892.07,53609.94,40648.26,40044.31285714286,40082.235714285714,43273.630000000005,10160.942312272146,11630.794292204986
2018-06-28,49568.37,41414.101428571434,43711.74566666666,June,6,Thursday,0,2018,6,2,26,28,3,39202.96,52712.55,53705.66,39979.85,38063.21,36424.9,41414.101428571434,40904.032857142854,43711.74566666666,10778.356058381367,11611.448258438428
2018-06-29,30105.27,40642.137142857144,43687.88766666666,June,6,Friday,0,2018,6,2,26,29,4,49568.37,39202.96,52712.55,35509.02,37314.78,30821.010000000002,40642.137142857144,40389.06785714285,43687.88766666666,11444.692623805548,11639.549444722701
2018-06-30,21277.47,40032.66142857143,43256.917,June,6,Saturday,1,2018,6,2,26,30,5,30105.27,49568.37,39202.96,25543.8,32244.55,34206.590000000004,40032.66142857143,39605.705,43256.917,12452.01630306298,12227.2363726865
2018-07-01,39158.69,40818.71000000001,42382.047000000006,July,7,Sunday,1,2018,7,3,26,1,6,21277.47,30105.27,49568.37,33656.35,25318.22,65404.79,40818.71000000001,40594.31,42382.047000000006,12152.486934764915,11505.559721590196
2018-07-02,48153.14,40025.49285714286,42918.875,July,7,Monday,0,2018,7,3,27,2,0,39158.69,21277.47,30105.27,53705.66,51176.81,32048.3,40025.49285714286,40378.33357142857,42918.875,11324.11631040979,11381.825938314241
2018-07-03,41207.09,38381.85571428571,42989.76733333334,July,7,Tuesday,0,2018,7,3,27,3,1,48153.14,39158.69,21277.47,52712.55,50831.47,39080.32,38381.85571428571,39690.87785714286,42989.76733333334,9924.192769274841,11363.70177169218
2018-07-04,50139.58,39944.229999999996,43312.16099999999,July,7,Wednesday,0,2018,7,3,27,4,2,41207.09,48153.14,39158.69,39202.96,45892.07,40467.77,39944.229999999996,39994.27142857143,43312.16099999999,10888.988222057114,11426.7065292352
2018-07-05,49744.71,39969.42142857143,43143.04233333333,July,7,Thursday,0,2018,7,3,27,5,3,50139.58,41207.09,48153.14,49568.37,39979.85,54818.27,39969.42142857143,40691.76142857143,43143.04233333333,10915.136907332533,11287.234397024458
2018-07-06,24405.4,39155.154285714285,42456.582,July,7,Friday,0,2018,7,3,27,6,4,49744.71,50139.58,41207.09,30105.27,35509.02,44999.21,39155.154285714285,39898.64571428572,42456.582,11938.295139302501,11785.67979370952
2018-07-07,14291.8,38157.201428571425,41181.718,July,7,Saturday,1,2018,7,3,27,7,5,24405.4,49744.71,50139.58,21277.47,25543.8,52537.72,38157.201428571425,39094.93142857143,41181.718,13824.740905229028,12691.338959514369
2018-07-08,22526.93,35781.235714285714,40531.55966666667,July,7,Sunday,1,2018,7,3,27,8,6,14291.8,24405.4,49744.71,39158.69,33656.35,42031.68,35781.235714285714,38299.97285714286,40531.55966666667,15002.92571814001,13138.033702069552
2018-07-09,25022.49,32476.85714285714,40002.59266666667,July,7,Monday,0,2018,7,3,28,9,0,22526.93,14291.8,24405.4,48153.14,53705.66,40891.5,32476.85714285714,36251.175,40002.59266666667,14357.23307901359,13439.054589354728
2018-07-10,26297.79,30346.95714285714,39673.93833333334,July,7,Tuesday,0,2018,7,3,28,10,1,25022.49,22526.93,14291.8,41207.09,52712.55,36157.42,30346.95714285714,34364.40642857143,39673.93833333334,13946.262564194583,13655.153520753765
2018-07-11,27844.81,27161.989999999998,38059.76066666667,July,7,Wednesday,0,2018,7,3,28,11,2,26297.79,25022.49,22526.93,50139.58,39202.96,76270.14,27161.989999999998,33553.11,38059.76066666667,10881.897413507351,11933.598652395814
2018-07-12,39251.58,25662.971428571433,37458.54533333333,July,7,Thursday,0,2018,7,3,28,12,3,27844.81,26297.79,25022.49,49744.71,49568.37,57288.04,25662.971428571433,32816.19642857143,37458.54533333333,7426.7949001781535,11372.626600426298
2018-07-13,39316.44,27793.120000000003,36982.09533333334,July,7,Friday,0,2018,7,3,28,13,4,39251.58,27844.81,26297.79,24405.4,30105.27,53609.94,27793.120000000003,33474.137142857144,36982.09533333334,8981.617175416206,10964.73425755938
2018-07-14,29040.98,29900.145714285718,36681.35433333334,July,7,Saturday,1,2018,7,3,28,14,5,39316.44,39251.58,27844.81,14291.8,21277.47,38063.21,29900.145714285718,34028.67357142857,36681.35433333334,6735.617935361242,11057.398322437679
2018-07-15,59075.52,35121.37285714286,37406.71233333334,July,7,Sunday,1,2018,7,3,28,15,6,29040.98,39316.44,39251.58,22526.93,39158.69,37314.78,35121.37285714286,35451.30428571429,37406.71233333334,12098.35359617121,11789.868200188084
2018-07-16,42826.11,37664.74714285714,37759.431,July,7,Monday,0,2018,7,3,29,16,0,59075.52,29040.98,39316.44,25022.49,48153.14,32244.55,37664.74714285714,35070.802142857145,37759.431,11476.89874345805,11788.39056391662
2018-07-17,41864.37,39888.544285714284,38310.969333333334,July,7,Tuesday,0,2018,7,3,29,17,1,42826.11,59075.52,29040.98,26297.79,41207.09,25318.22,39888.544285714284,35117.750714285714,38310.969333333334,10361.205125628992,11571.307212519745
2018-07-18,62010.01,44769.287142857145,38672.076,July,7,Wednesday,0,2018,7,3,29,18,2,41864.37,42826.11,59075.52,27844.81,50139.58,51176.81,44769.287142857145,35965.63857142857,38672.076,11702.446922707633,12141.638387579766
2018-07-19,56438.83,47224.60857142857,38858.988,July,7,Thursday,0,2018,7,3,29,19,3,62010.01,41864.37,42826.11,39251.58,49744.71,50831.47,47224.60857142857,36443.79,38858.988,12146.44323131865,12376.17385820185
2018-07-20,46923.72,48311.36285714286,38893.37633333333,July,7,Friday,0,2018,7,3,29,20,4,56438.83,62010.01,41864.37,39316.44,24405.4,45892.07,48311.36285714286,38052.241428571426,38893.37633333333,11651.184908737374,12397.804150365448
2018-07-21,29128.88,48323.92,38531.67733333333,July,7,Saturday,1,2018,7,3,29,21,5,46923.72,56438.83,62010.01,29040.98,14291.8,39979.85,48323.92,39112.03285714286,38531.67733333333,11626.976878481026,12522.670563740254
2018-07-22,48242.63,46776.364285714284,38956.131,July,7,Sunday,1,2018,7,3,29,22,6,29128.88,46923.72,56438.83,59075.52,22526.93,35509.02,46776.364285714284,40948.868571428575,38956.131,10636.139279823023,12632.009669303745
2018-07-23,60158.0,49252.34857142857,40109.937666666665,July,7,Monday,0,2018,7,3,30,23,0,48242.63,29128.88,46923.72,42826.11,25022.49,25543.8,49252.34857142857,43458.54785714286,40109.937666666665,11542.060264276046,12941.716711518056
2018-07-24,53728.68,50947.25,40779.01533333334,July,7,Tuesday,0,2018,7,3,30,24,1,60158.0,48242.63,29128.88,41864.37,26297.79,33656.35,50947.25,45417.89714285714,40779.01533333334,11140.477328071085,13114.277969323459
2018-07-25,69513.13,52019.124285714286,41305.931,July,7,Wednesday,0,2018,7,3,30,25,2,53728.68,60158.0,48242.63,62010.01,27844.81,53705.66,52019.124285714286,48394.205714285716,41305.931,12642.034715910824,13942.945704684133
2018-07-26,55103.47,51828.35857142857,41385.62833333333,July,7,Thursday,0,2018,7,3,30,26,3,69513.13,53728.68,60158.0,56438.83,39251.58,52712.55,51828.35857142857,49526.48357142857,41385.62833333333,12574.119581703531,14017.030144750483
2018-07-27,40824.04,50956.97571428572,41439.664333333334,July,7,Friday,0,2018,7,3,30,27,4,55103.47,69513.13,53728.68,46923.72,39316.44,39202.96,50956.97571428572,49634.169285714284,41439.664333333334,13167.98700541688,14011.449298649804
2018-07-28,44894.6,53209.221428571436,41283.872,July,7,Saturday,1,2018,7,3,30,28,5,40824.04,55103.47,69513.13,29128.88,29040.98,49568.37,53209.221428571436,50766.57071428571,41283.872,9705.270493701535,13943.77035431474
2018-07-29,40472.22,52099.16285714286,41629.437000000005,July,7,Sunday,1,2018,7,3,30,29,6,44894.6,40824.04,55103.47,48242.63,59075.52,30105.27,52099.16285714286,49437.76357142858,41629.437000000005,10755.558383804306,13784.734685751284
2018-07-30,52304.07,50977.17285714286,42663.65700000001,July,7,Monday,0,2018,7,3,31,30,0,40472.22,44894.6,40824.04,60158.0,42826.11,21277.47,50977.17285714286,50114.760714285716,42663.65700000001,10168.393160556705,13362.58969713282
2018-07-31,73817.51,53847.00571428572,43818.951,July,7,Tuesday,0,2018,7,3,31,31,1,52304.07,40472.22,44894.6,53728.68,41864.37,39158.69,53847.00571428572,52397.12785714286,43818.951,13396.740534252896,14499.039130214362
2018-08-01,58697.04,52301.85,44170.414333333334,August,8,Wednesday,0,2018,8,3,31,1,2,73817.51,52304.07,40472.22,69513.13,62010.01,48153.14,52301.85,52160.48714285715,44170.414333333334,11819.607867296863,14733.6215074851
2018-08-02,54494.07,52214.79285714286,44613.31366666666,August,8,Thursday,0,2018,8,3,31,2,3,58697.04,73817.51,52304.07,55103.47,56438.83,41207.09,52214.79285714286,52021.57571428571,44613.31366666666,11797.75742885866,14840.787528695182
2018-08-03,58045.93,54675.06285714286,44876.85866666667,August,8,Friday,0,2018,8,3,31,3,4,54494.07,58697.04,73817.51,40824.04,46923.72,50139.58,54675.06285714286,52816.01928571429,44876.85866666667,10778.101970485797,15011.526769562219
2018-08-04,48190.46,55145.9,44825.05033333333,August,8,Saturday,1,2018,8,3,31,4,5,58045.93,54494.07,58697.04,44894.6,29128.88,49744.71,55145.9,54177.56071428571,44825.05033333333,10342.83729388279,14996.822188367636
2018-08-05,51253.92,56686.142857142855,45720.001000000004,August,8,Sunday,1,2018,8,3,31,5,6,48190.46,58045.93,54494.07,40472.22,48242.63,24405.4,56686.142857142855,54392.65285714286,45720.001000000004,8416.946070196122,14530.082636543062
2018-08-06,89915.05,62059.14,48240.776,August,8,Monday,0,2018,8,3,32,6,0,51253.92,48190.46,58045.93,52304.07,60158.0,14291.8,62059.14,56518.15642857143,48240.776,14764.506460849494,15422.12593390507
2018-08-07,88963.27,64222.82,50455.320666666674,August,8,Tuesday,0,2018,8,3,32,7,1,89915.05,51253.92,48190.46,73817.51,53728.68,22526.93,64222.82,59034.91285714286,50455.320666666674,17610.348634623904,16344.787717489493
2018-08-08,71635.12,66071.11714285714,52009.075,August,8,Wednesday,0,2018,8,3,32,8,2,88963.27,89915.05,51253.92,58697.04,69513.13,25022.49,66071.11714285714,59186.48357142857,52009.075,17612.688629609922,16056.732317322627
2018-08-09,55743.22,66249.56714285715,52990.58933333333,August,8,Thursday,0,2018,8,3,32,9,3,71635.12,88963.27,89915.05,54494.07,55103.47,26297.79,66249.56714285715,59232.18,52990.58933333333,17481.682473423163,15313.633186250641
2018-08-10,43753.46,64207.78571428572,53520.87766666666,August,8,Friday,0,2018,8,3,32,10,4,55743.22,71635.12,88963.27,58045.93,40824.04,27844.81,64207.78571428572,59441.42428571429,53520.87766666666,19335.840672209266,14674.974767145108
2018-08-11,36841.65,62586.52714285714,53440.54666666667,August,8,Saturday,1,2018,8,3,32,11,5,43753.46,55743.22,71635.12,48190.46,44894.6,39251.58,62586.52714285714,58866.21357142857,53440.54666666667,21280.663023871944,14762.115813732815
2018-08-12,52302.26,62736.29,53873.40733333333,August,8,Sunday,1,2018,8,3,32,12,6,36841.65,43753.46,55743.22,51253.92,40472.22,39316.44,62736.29,59711.216428571424,53873.40733333333,21191.117935081515,14522.118792339135
2018-08-13,53278.95,57502.561428571425,54681.33966666667,August,8,Monday,0,2018,8,3,33,13,0,52302.26,36841.65,43753.46,89915.05,52304.07,29040.98,57502.561428571425,59780.85071428572,54681.33966666667,17575.521601806904,13746.457079533178
2018-08-14,58731.14,53183.68571428571,54669.86033333333,August,8,Tuesday,0,2018,8,3,33,14,1,53278.95,52302.26,36841.65,88963.27,73817.51,59075.52,53183.68571428571,58703.25285714286,54669.86033333333,11064.644646313558,13742.804378805291
2018-08-15,59078.03,51389.815714285716,55211.591,August,8,Wednesday,0,2018,8,3,33,15,2,58731.14,53278.95,52302.26,71635.12,58697.04,42826.11,51389.815714285716,58730.466428571424,55211.591,8229.218748007734,13579.178874195803
2018-08-16,50136.03,50588.788571428566,55487.312999999995,August,8,Thursday,0,2018,8,3,33,16,3,59078.03,58731.14,53278.95,55743.22,54494.07,41864.37,50588.788571428566,58419.17785714286,55487.312999999995,8004.67140250706,13381.35759365415
2018-08-17,45600.36,50852.63142857143,54940.32466666667,August,8,Friday,0,2018,8,3,33,17,4,50136.03,59078.03,58731.14,43753.46,58045.93,62010.01,50852.63142857143,57530.208571428564,54940.32466666667,7768.783657826644,13440.791716205887
2018-08-18,30375.69,49928.92285714286,54071.55333333334,August,8,Saturday,1,2018,8,3,33,18,5,45600.36,50136.03,59078.03,36841.65,48190.46,56438.83,49928.92285714286,56257.725,54071.55333333334,9824.704101867761,14163.48440712894
2018-08-19,34945.68,47449.41142857143,53672.285333333326,August,8,Sunday,1,2018,8,3,33,19,6,30375.69,45600.36,50136.03,52302.26,51253.92,46923.72,47449.41142857143,55092.850714285705,53672.285333333326,11217.381326815139,14535.864667477535
2018-08-20,48283.31,46735.74857142857,54310.76633333333,August,8,Monday,0,2018,8,3,34,20,0,34945.68,30375.69,45600.36,53278.95,89915.05,29128.88,46735.74857142857,52119.155000000006,54310.76633333333,10940.174641682568,13823.869982465965
2018-08-21,34085.45,43214.93571428572,53838.86033333334,August,8,Tuesday,0,2018,8,3,34,21,1,48283.31,34945.68,30375.69,58731.14,88963.27,48242.63,43214.93571428572,48199.31071428571,53838.86033333334,10388.23295319895,14272.522843839854
2018-08-22,29452.6,38982.73142857143,52815.347,August,8,Wednesday,0,2018,8,3,34,22,2,34085.45,48283.31,34945.68,59078.03,71635.12,60158.0,38982.73142857143,45186.273571428566,52815.347,8754.765897523908,14891.29938301501
2018-08-23,22317.68,35008.68142857143,51768.31366666666,August,8,Thursday,0,2018,8,3,34,23,3,29452.6,34085.45,48283.31,50136.03,55743.22,53728.68,35008.68142857143,42798.735,51768.31366666666,9152.885809028441,15895.302139814312
2018-08-24,14322.22,30540.375714285714,49928.61666666667,August,8,Friday,0,2018,8,3,34,24,4,22317.68,29452.6,34085.45,45600.36,43753.46,69513.13,30540.375714285714,40696.50357142857,49928.61666666667,10635.14340586412,16930.848346260762
2018-08-25,12768.89,28025.11857142857,48517.46400000001,August,8,Saturday,1,2018,8,3,34,25,5,14322.22,22317.68,29452.6,30375.69,36841.65,55103.47,28025.11857142857,38977.02071428571,48517.46400000001,12584.054760062332,18201.25115958922
2018-08-26,10496.35,24532.357142857138,47506.541,August,8,Sunday,1,2018,8,3,34,26,6,12768.89,14322.22,22317.68,34945.68,52302.26,40824.04,24532.357142857138,35990.88428571429,47506.541,13687.698160459884,19443.14270313381
2018-08-27,6720.78,18594.852857142858,46234.08033333333,August,8,Monday,0,2018,8,3,35,27,0,10496.35,12768.89,14322.22,48283.31,53278.95,44894.6,18594.852857142858,32665.300714285713,46234.08033333333,10250.896743575988,20820.347745591673
2018-08-28,5012.7,14441.602857142858,45052.09633333333,August,8,Tuesday,0,2018,8,3,35,28,1,6720.78,10496.35,12768.89,34085.45,58731.14,40472.22,14441.602857142858,28828.269285714287,45052.09633333333,8701.103203423312,22124.42097739927
2018-08-29,4262.66,10843.039999999999,43450.716,August,8,Wednesday,0,2018,8,3,35,29,2,5012.7,6720.78,10496.35,29452.6,59078.03,52304.07,10843.039999999999,24912.885714285712,43450.716,6349.388969921927,23289.38231450175
2018-08-30,0.0,7654.8,40990.132333333335,August,8,Thursday,0,2018,8,3,35,30,3,4262.66,5012.7,6720.78,22317.68,50136.03,73817.51,7654.8,21331.740714285716,40990.132333333335,5109.4434624689,23862.864608795895
2018-08-31,0.0,5608.768571428571,39033.564333333336,August,8,Friday,0,2018,8,3,35,31,4,0.0,4262.66,5012.7,14322.22,45600.36,58697.04,5608.768571428571,18074.572142857145,39033.564333333336,4855.85962718725,24750.80251727384
2018-09-01,0.0,3784.641428571428,37217.09533333334,September,9,Saturday,1,2018,9,3,35,1,5,0.0,0.0,4262.66,12768.89,30375.69,54494.07,3784.641428571428,15904.880000000001,37217.09533333334,4049.1790010750424,25563.355813162543
2018-09-02,0.0,2285.162857142857,35282.23100000001,September,9,Sunday,1,2018,9,3,35,2,6,0.0,0.0,0.0,10496.35,34945.68,58045.93,2285.162857142857,13408.76,35282.23100000001,2941.443250864544,26123.07111130795
2018-09-03,166.46,1348.8314285714284,33681.431000000004,September,9,Monday,0,2018,9,3,36,3,0,0.0,0.0,0.0,6720.78,48283.31,48190.46,1348.8314285714284,9971.842142857144,33681.431000000004,2257.9384748881826,26768.257489766715
